cip13,lib_cip13,remboursement_total,rang,remboursement_cumule,part_cumulee
3400935805294,FLECAINE LP 50MG GELULE 30,387733.16000000003,4256,23647219031.18,96.75591446554338
3400937225731,HYPERIUM 1MG CPR 90,387637.99,4257,23647606669.170002,96.75750054076664
3400935201485,VISIPAQUE 320MG/ML SOL INJ FP 150ML 1,387417.5,4258,23647994086.670002,96.7590857138241
3400930161531,ATAZANAVIR VIATRIS 300MG GELULE 30,387294.76,4259,23648381381.43,96.76067038467366
3400935355751,"AMOX/AC CLAV ZTL 100MG/12,5 ENF 1",387294.4,4260,23648768675.83,96.76225505405021
3400938877595,BETAMETHASONE ZTV 2MG CPR DISP 20,387113.52,4261,23649155789.35,96.76383898333086
3400930154861,GEFITINIB BGA 250MG CPR 30,386986.94999999995,4262,23649542776.3,96.76542239473261
3400930151488,MOMETASONE ARW 50 MICROG SUSP NAS140 1,386947.32,4263,23649929723.62,96.76700564398264
3400936438040,ANTARENE 5% GEL TUBE 100G 1,386863.44,4264,23650316587.06,96.7685885500259
3400930016732,OLANZAPINE BGA 5MG CPR 30,386843.43,4265,23650703430.49,96.77017137419543
3400936247123,MONOCRIXO LP 100MG GELULE MONODOSE 15,386612.34,4266,23651090042.83,96.77175325282779
3400949304578,"RAPAMUNE 0,5MG CPR 30",386524,4267,23651476566.83,96.77333477000467
3400934568350,LOPERAMIDE EG 2MG GELULE 20,386477.45,4268,23651863044.28,96.77491609671566
3400921913521,TELMISARTAN VIATRIS 80MG CPR 30,386343.02999999997,4269,23652249387.31,96.77649687342839
3400928025777,TARDYFERON 50 MG CPR 30,386083.06,4270,23652635470.37,96.77807658643735
3400949931279,TETMODIS 25MG CPR 112,385985,4271,23653021455.37,96.7796558982201
3400935443090,"ZOMIG 2,5MG CPR 12",385946.73,4272,23653407402.1,96.78123505341576
3400926615048,CICLOPIROX OLAMINE BGA 1% CREME 1,385737.16,4273,23653793139.26,96.78281335112638
3400938966527,LOSARTAN BGA 50MG CPR 30,385734.10000000003,4274,23654178873.36,96.78439163631657
3400939102924,RISPERIDONE TVS 1MG/ML SOL BUV 60ML 1,385586.39,4275,23654564459.75,96.78596931713057
3400941914683,TELMISARTAN SDZ 40MG CPR 90,385438.44,4276,23654949898.19,96.78754639258638
3400932156009,DANTRIUM 25MG GELULE 50,385426.18,4277,23655335324.37,96.78912341787868
3400930208793,SODIUM ALGI/BICAR ARL BUV SACH 24,385350.62,4278,23655720674.99,96.79070013400666
3400930128787,PREGABALINE EGL 100 MG GELULE 84,384958.66000000003,4279,23656105633.65,96.79227524637528
3400937107655,"SPIRAM/METRO ARW 1,5MUI/250MG CPR 10",384888.49,4280,23656490522.14,96.79385007163351
3400949464708,TWYNSTA 40MG/5MG CPR 30,384834.68,4281,23656875356.82,96.79542467672057
3400936169319,FUROSEMIDE EG 20MG CPR 30,384349.62,4282,23657259706.44,96.79699729711659
3400936797659,TAMOXIFENE SDZ 20MG CPR 30,384302.16,4283,23657644008.6,96.79856972332335
3400930080436,"BISOPROLOL QVL 2,5 MG CPR 90",384145.07,4284,23658028153.670002,96.80014150677437
3400939925516,"INDAPAMIDE SDZ LP 1,5MG CPR 90",383911.14,4285,23658412064.81,96.80171233306794
3400935781659,"INDAPAMIDE ARW LP 1,5MG CPR 90",383455.85,4286,23658795520.66,96.8032812964786
3400938178654,RISPERIDONE ARL 2MG CPR 60,383351.68,4287,23659178872.34,96.80484983366311
3400930200100,"SUNITINIB BIOGARAN 50 MG, GELULE 28",383037.27,4288,23659561909.61,96.80641708439497
3400927798269,DILTIAZEM VIATRIS LP 300MG GELULE 30,382945.85,4289,23659944855.46,96.80798396106908
3400935469694,IOMERON 350 SOL INJ FL 150ML AN 1,382875.54,4290,23660327731,96.80955055005997
3400938756449,VENLAFAXINE CRT LP 75MG GELULE 30,382251.61,4291,23660709982.61,96.8111145861537
3400930036228,PARACETAMOL BGA 1G CPR 8,382148.25,4292,23661092130.86,96.81267819933551
3400938498134,CLARITHROMYCINE BGA 250MG CPR 10,381641.71,4293,23661473772.57,96.81423973993783
3400934825484,"GUTRON 2,5MG CPR 30",381282.07,4294,23661855054.64,96.81579980902264
3400936920330,ZONEGRAN 50 MG GELULE 14,381146.03,4295,23662236200.670002,96.81735932148071
3400939275710,LEVOCETIRIZINE TVC 5MG CPR 28,381118.9,4296,23662617319.57,96.81891872293255
3400936425262,FLECAINIDE VIATRIS 100MG CPR 30,381118.45,4297,23662998438.02,96.82047812254318
3400930094853,ALFUZOSINE VTS LP 10MG CPR 30,381105.51,4298,23663379543.53,96.82203746920797
3400930022849,PREGABALINE TVS 200MG GELULE 84,380928.52,4299,23663760472.05,96.82359609169335
3400930166093,TRUSOPT 20 MG/ML COLLYRE FL 5ML BD 1,380898.62,4300,23664141370.670002,96.82515459183868
3400935978660,FAMOTIDINE EG 40MG CPR 15,380861.10000000003,4301,23664522231.77,96.82671293846566
3400933090289,ULTRAVIST 300 SOL INJ FL 20ML 1,380838.14,4302,23664903069.91,96.82827119114859
3400938871562,BUPRENORPHINE SDZ 2MG CPR 7,380813.75,4303,23665283883.66,96.8298293440364
3400930176955,SOTALOL ARL 80MG CPR 30,380579.89,4304,23665664463.55,96.83138654005322
3400921818048,"IRBESARTAN HCTZ ACT 300/12,5MG CPR 30",380562.10000000003,4305,23666045025.65,96.83294366327976
3400930241172,BEXAROTENE CIPLA 75MG CAPSULE 100,380558.39999999997,4306,23666425584.05,96.83450077136722
3400937087803,ALENDRONIQUE ACIDE BGA 70MG CPR 12,380385.86,4307,23666805969.91,96.83605717348307
3400930258064,SUNLENCA 464MG SOL INJ 2,380351.82,4308,23667186321.73,96.83761343631949
3400937712354,AMLODIPINE ZEN 10MG GELULE 90,379957.11,4309,23667566278.84,96.83916808414456
3400930080184,VORICONAZOLE SDZ 200MG CPR 56,379897.09,4310,23667946175.93,96.84072248638938
3400930190746,DULOXETINE TVC 30MG GELULE 28,379872.29,4311,23668326048.22,96.84227678716151
3400938833423,SIMVASTATINE ARL 10MG CPR 30,379724.41,4312,23668705772.63,96.84383048286188
3400937199445,TAHOR 40MG CPR 90,379679.61,4313,23669085452.24,96.84538399525677
3400933851248,"LOCATOP 0,1% CREME 1",379658.86,4314,23669465111.1,96.8469374227501
3400930861660,PRIMPERAN 10 MG SOL INJ 12,379629.98,4315,23669844741.08,96.84849073207688
3400938875706,ACIDE FUSIDIQUE VTS 2% CREME 1,379497.54,4316,23670224238.62,96.85004349950681
3400936511811,LEVEMIR PENFILL 300UI SOL INJ CART 5,379169.54,4317,23670603408.16,96.85159492487874
3400930060148,BRINZOLAMIDE ARW 50MG COLL FL 5ML 1,378769.09,4318,23670982177.25,96.85314471175329
3400938564921,GLICLAZIDE TVC LM 30MG CPR 60,378673.97000000003,4319,23671360851.22,96.85469410943102
3400937484145,TRAMADOL TVC LP 200MG CPR 30,378572.27,4320,23671739423.49,96.85624309098894
3400941971464,IRBESARTAN HCTZ EG 300/25MG CPR 90,378414.38,4321,23672117837.87,96.85779142651774
3400930100585,ENTECAVIR BGA 1 MG CPR 30,378333.23,4322,23672496171.1,96.85933943000995
3400935704078,CLOZAPINE VIATRIS 25MG CPR 28,378261.95,4323,23672874433.05,96.86088714185004
3400930153727,IVABRADINE TVS 5 MG CPR 56,378228.37,4324,23673252661.420002,96.86243471629287
3400935692610,MIKICORT 3MG GELULE 50,378143.52,4325,23673630804.94,96.86398194355999
3400926603380,"VALSARTAN/HCTZ VTS 80/12,5MG CPR 90",378081,4326,23674008885.94,96.86552891501776
3400922191805,IRBESARTAN HCTZ ZEN 300/25MG CPR 90,378079.12,4327,23674386965.06,96.86707587878325
3400949392117,"NARATRIPTAN BGA 2,5MG CPR 12",378007.33,4328,23674764972.39,96.8686225488099
3400936883628,CLOMIPRAMINE SDZ 25MG CPR 50,377728.83,4329,23675142701.22,96.87016807931471
3400930115602,ENTECAVIR VTS 1 MG CPR 30,377583.86,4330,23675520285.08,96.87171301665443
3400935355522,"AMOX/AC CLAV BGA 100MG/12,5MG/ML NR 1",377404.66,4331,23675897689.74,96.8732572207722
3400930265260,SITAGLIPTIN/METFOR ARL 50/1000MG CPR 60,377320.33999999997,4332,23676275010.08,96.87480107988287
3400930155325,IVERMECTINE ZEN 3MG CPR 4,377219.05,4333,23676652229.13,96.87634452455129
3400930184585,DARUNAVIR ARW 800MG CPR 30,377081.9,4334,23677029311.03,96.87788740805122
3400932703616,ASPEGIC 250MG ENF PDR ORALE SACHET 20,376690.48,4335,23677406001.51,96.87942869000132
3400930005682,EPLERENONE EG 25 MG CPR 30,376598.8,4336,23677782600.31,96.88096959682986
3400941801341,MILNACIPRAN ARW 50MG GELULE 56,376222.49,4337,23678158822.8,96.8825089639332
3400930238257,MOVIPREP ORANGE PDR ORALE SACHET 2,376183.12,4338,23678535005.920002,96.88404816994868
3400921763645,"DESLORATADINE ARW 0,5MG/ML BUV 150ML 1",376130.46,4339,23678911136.38,96.88558716049839
3400927975349,ESOMEPRAZOLE EVP 20MG GELULE 28,376080.46,4340,23679287216.84,96.88712594646607
3400936790964,GAVISCON MENTHE CPR 20,375913.15,4341,23679663129.99,96.88866404786141
3400937395793,ATENOLOL ARW 50MG CPR 90,375855.72,4342,23680038985.71,96.89020191427385
3400937324076,TRIMEBUTINE ARW 200MG CPR 30,375494.19,4343,23680414479.9,96.89173830143558
3400936409064,NICOTINELL 1MG CPR MENT SS SUCRE 96,375431.96,4344,23680789911.86,96.89327443397453
3400937631129,NICORETTE 2MG GOMME SS SUCRE 105,375420.7,4345,23681165332.56,96.8948105204416
3400930214879,EMTRICITABIN TENOF ACC 200/245MG CPR 30,375339.3,4346,23681540671.86,96.89634627384916
3400939388472,PANTOPRAZOLE ALM 20MG CPR 28,375144.53,4347,23681915816.39,96.89788123032793
3400933131135,OROKEN 200MG CPR 8,374906.39,4348,23682290722.78,96.89941521242346
3400928099709,VYNDAMAX 61MG CAPS 30,374581.5,4349,23682665304.28,96.900947865186
3400930193495,AMOXICILLINE ZYD 1 G CPR DISP 6,374574.31,4350,23683039878.59,96.90248048852965
3400930012314,"PRAMIPEXOLE SDZ 0,52MG CPR LP 30",374526.35,4351,23683414404.94,96.90401291563822
3400930210987,ATORVASTATINE EVOLUGEN 10MG CPR 90,374284.09,4352,23683788689.03,96.90554435150601
3400938337525,DICLOFENAC VTS 1% GEL 1,374073.19,4353,23684162762.22,96.90707492444687
3400927707360,IOMERON 400 FV 150ML TR NEMOTO 1,373796.16,4354,23684536558.38,96.9086043638806
3400938736458,CEFPODOXIME VTS ENF/NR40MG/5ML 100ML 1,373712.62,4355,23684910271,96.9101334614987
3400930193501,AMOXICILLINE ZYD 1 G CPR DISP 14,372947.45,4356,23685283218.45,96.91165942831641
3400936744950,CIPROFLOXACINE ZEN 500MG CPR 12,372901,4357,23685656119.45,96.91318520507741
3400937859707,FELODIPINE SDZ LP 5MG CPR 30,372828.45,4358,23686028947.9,96.91471068498991
3400937628747,FIXICAL VITAMINE D3 1000MG/800UI CPR 90,372803.48,4359,23686401751.38,96.91623606273416
3400930220153,FENTANYL BIOGARAN 200MCG CPR SUB 30,372774.56,4360,23686774525.94,96.91776132214814
3400937189620,GLIMEPIRIDE BGR 2MG CPR 90,372640.93,4361,23687147166.87,96.91928603479624
3400930698259,MYSOLINE 250MG CPR 50,372474.47000000003,4362,23687519641.34,96.92081006634992
3400930050347,ATORVASTATINE EGL 80 MG CPR 90,372447.44,4363,23687892088.78,96.92233398730654
3400935741738,ATENOLOL ARW 50MG CPR 30,372141.48,4364,23688264230.26,96.9238566563849
3400937847230,SPIRONOLACTONE BGA 75 MG CPR 90,372140.94,4365,23688636371.2,96.92537932325378
3400930230145,ONTOZRY 200 MG CPR 28,372094.81,4366,23689008466.01,96.92690180137528
3400937314602,ENALAPRIL SDZ 20MG CPR 90,371995.47000000003,4367,23689380461.48,96.92842387303324
3400930023846,PREGABALINE ZEN 200 MG GELULE 84,371921.12,4368,23689752382.6,96.92994564047773
3400936523708,PREDNISONE SDZ 20MG CPR 20,371467.79,4369,23690123850.39,96.93146555305894
3400934760457,"HAVRIX 720U/0,5ML NR ENF SUSP INJ 1",371329.94,4370,23690495180.33,96.93298490160754
3400937659215,GLIMEPIRIDE VIATRIS 2MG CPR 90,370946.26,4371,23690866126.59,96.93450268027557
3400933386856,FONX 1% CREME TUBE 1,370851.4,4372,23691236977.99,96.93602007081061
3400931923077,SMECTA PDR ORALE SACHET 30,370696.07,4373,23691607674.06,96.93753682579116
3400933314309,CEFPODOXIME ZTV 100MG CPR 10,370671.41000000003,4374,23691978345.47,96.93905347987184
3400933180850,LINDILANE 400MG/25MG CPR 16,370540.05,4375,23692348885.52,96.94056959647467
3400949328062,VALSARTAN SDZ 80MG CPR 90,370112.43,4376,23692718997.95,96.94208396341027
3400938481853,PERINDOPRIL SDZ 2MG CPR 30,370066.58,4377,23693089064.53,96.94359814274416
3400934641190,PREDNISONE ZEN 5MG CPR 30,369679.33,4378,23693458743.86,96.94511073759035
3400931113034,VALIUM 10 MG/30 GOUTTE SOL BUV 1,369602.68,4379,23693828346.54,96.9466230188123
3400938739299,ZANEXTRA 20MG/10MG CPR 90,369590.2,4380,23694197936.74,96.9481352489706
3400930013632,"AMOROLFINE SDZ 5% VERNIS MED 2,5ML 1",369436.47,4381,23694567373.21,96.94964685012101
3400930132432,FUSIDATE DE SODIUM BGA 250 MG CPR 10,369053.96,4382,23694936427.170002,96.9511568861781
3400936512702,LYRICA 25 MG GELULE 56,369012.45,4383,23695305439.62,96.9526667523912
3400930190609,SILODOSINE BGA 4MG GELU 30,368991.54,4384,23695674431.16,96.9541765330481
3400937815291,ONDANSETRON ARW 8MG CPR DISP 4,368971.83,4385,23696043402.99,96.95568623305877
3400930212059,SORAFENIB MYLAN 200MG CPR 112,368668.8,4386,23696412071.79,96.95719469317969
3400939686820,CANDESARTAN SDZ 4 MG CPR 30,368606.84,4387,23696780678.63,96.95870289978255
3400936708013,AMOX/AC CLAV EG 1G/125MG PDR 8,368554.97000000003,4388,23697149233.6,96.96021089415203
3400922190792,"REBIF 22 MCG SOL INJ STYLO 0,5ML 12",368198.3,4389,23697517431.9,96.9617174291562
3400930061787,MIRTAZAPINE VIATRIS 15MG CPR 30,368173.07,4390,23697885604.97,96.96322386092825
3400937938860,FLUOXETINE ZEN 20MG CPR 28,367976.41000000003,4391,23698253581.38,96.96472948803833
3400941719455,RISEDRONATE ARW 75MG CPR 6,367854.93,4392,23698621436.31,96.96623461809595
3400935167095,ENGERIX B 10 ENF ET NR SUSP INJ 1,367835.44,4393,23698989271.75,96.96773966840749
3400930021613,PARACETAMOL VTS 1000MG CPR EFF 8,367201.26,4394,23699356473.01,96.96924212388257
3400927793066,OXYCODONE BGA LP 80 MG CPR 28,366519.78,4395,23699722992.79,96.97074179098665
3400935584410,INIPOMP 20 MG CPR 28,366185.64,4396,23700089178.43,96.97224009091
3400949621217,CANDESARTAN ZEN 8MG CPR 90,366050.31,4397,23700455228.74,96.97373783711171
3400936863576,PRAVASTATINE TVC 40MG CPR 28,365845.29,4398,23700821074.03,96.97523474444529
3400921907377,PRAVASTATINE EG 20MG CPR 84,365696.12,4399,23701186770.15,96.9767310414289
3400930127674,NEVIRAPINE VTS 400MG CPR LP 30,365511.76,4400,23701552281.91,96.9782265840777
3400941600838,"CANDESARTAN/HCTZ BGA 8/12,5 CPR 30",365177.22,4401,23701917459.13,96.97972075790918
3400933271732,NABUCOX 1G CPR DISP 28,365130.60000000003,4402,23702282589.73,96.98121474098834
3400933940119,CALCIUM VTS 500MG CPR 60,365018.07,4403,23702647607.8,96.98270826363525
3400930173480,SILODOSINE EG 8MG GELULE 30,365014.56,4404,23703012622.36,96.9842017719205
3400935564719,BETASERC 24MG CPR 60,364740.94,4405,23703377363.3,96.98569416065112
3400936961661,INEGY 10MG/40MG CPR 30,364626.13,4406,23703741989.43,96.98718607962051
3400930226445,YUFLYMA 40 MG SOL INJ STYLO 4,364097.8,4407,23704106087.23,96.98867583685359
3400930239445,FESOTERODINE TEVA LP 8MG CPR 30,364057.26,4408,23704470144.49,96.99016542821158
3400927642791,CAPECITABINE SDZ 500MG CPR 120,364006.48,4409,23704834150.97,96.99165481179607
3400930207796,ATECTURA BZL 125MCG/260MCG GELULE 30,363679.55,4410,23705197830.52,96.99314285770059
3400938337464,DICLOFENAC VIATRIS 1% GEL 1,363639.5,4411,23705561470.02,96.99463073973492
3400930173398,SILODOSINE VTS 4MG GELULE 30,363356.79,4412,23705924826.81,96.99611746502161
3400930075005,"NORDIMET 7,5 MG SOL INJ STYLO 4",363334.15,4413,23706288160.96,96.99760409767356
3400949005246,"DECAPEPTYL LP 11,25MG INJ (AIP PHL) 1",363264.47,4414,23706651425.43,96.99909044522002
3400930251584,PANTOPRAZOLE ZEN 40 MG PDR INJ 1,363210.67,4415,23707014636.1,97.00057657263625
3400936721487,"BUDESONIDE SDZ 0,5MG SUSP INH UNID 20",363056.95,4416,23707377693.05,97.00206207108552
3400949926138,IBUPROFENE TVC 400MG CPR PELL 20,362994.96,4417,23707740688.01,97.003547315894
3400930101803,QUETIAPINE TVS LP 400 MG CPR 30,362075.38,4418,23708102763.39,97.0050287981119
3400941656729,LEVETIRACETAM BGA 1000 MG CPR 60,361753.22,4419,23708464516.61,97.00650896216695
3400933494186,AMYCOR 1% PDR 1,361647.59,4420,23708826164.2,97.00798869402205
3400933040253,LEVMENTIN 1000 MG/200 MG PDR INJ IV 1,361610.69,4421,23709187774.89,97.0094682748956
3400930172735,KETOCONAZOLE VIATRIS 2% CREME 1,361493.96,4422,23709549268.85,97.01094737815198
3400934394980,ZOPHREN 8MG LYOPHILISAT ORAL 4,361281.54,4423,23709910550.39,97.01242561226215
3400935192059,AMILORIDE HCTZ TVC 5/50MG CPR 30,361095.7,4424,23710271646.09,97.01390308598187
3400930253052,AMLODIPINE/VALSARTAN TVS 10/160MG C 90,360976.99,4425,23710632623.08,97.01538007398298
3400930033661,EPLERENONE BGA 50 MG CPR 90,360902,4426,23710993525.08,97.01685675515196
3400932644551,"XANAX 0,50MG CPR 30",360853.07,4427,23711354378.15,97.018333236117
3400936819054,FUROSEMIDE SDZ 20MG CPR 30,360763.16,4428,23711715141.31,97.01980934920266
3400930178454,AMLODIPINE/VALSART EGL 10MG/160MG 90,360661.32,4429,23712075802.63,97.02128504559566
3400930218037,RISPERIDONE TEVA LP 50 MG/2 ML INJ 1,360299.3,4430,23712436101.93,97.02275926073305
3400949740291,XEROQUEL LP 300MG CPR 30,360218.41000000003,4431,23712796320.34,97.02423314489764
3400930016466,IMETH 25 MG/ML SOL INJ 4,360154.72000000003,4432,23713156475.06,97.02570676846568
3400937745871,"INDAPAMIDE TVS LP 1,5MG CPR 30",359835.68,4433,23713516310.74,97.02717908663678
3400927946424,TIMOFEROL 50 MG CPR 30,359716.84,4434,23713876027.58,97.02865091855736
3400930203019,URAPIDIL VIATRIS LP 60MG GELULE 30,359692.54,4435,23714235720.12,97.03012265105106
3400930199374,"GADOVISTA 1MMOL/ML INJ SER 7,5MLMRX 1",359567.08,4436,23714595287.2,97.03159387020759
3400936834651,RAMIPRIL SDZ 10MG CPR 30,359235.67,4437,23714954522.87,97.03306373335359
3400933480400,LODINE 300MG CPR 20,359115.04000000004,4438,23715313637.91,97.03453310292502
3400949335107,RALOXIFENE TVC 60MG CPR 84,358465.22000000003,4439,23715672103.13,97.03599981366678
3400922303079,FENTANYL VTS 75MICROG/H DISP TRANSD 5,358052.86,4440,23716030155.99,97.03746483717971
3400941945502,ELIQUIS 2.5MG CPR 20,357882.57,4441,23716388038.56,97.03892916392722
3400930130926,EZETIMIBE/SIMVAST TVC 10MG/40MG CPR 90,357819.09,4442,23716745857.65,97.04039323093741
3400939695006,CANDESARTAN SDZ 16 MG CPR 30,357681.25,4443,23717103538.9,97.04185673395588
3400930085523,"SEVELAMER CARB SDZ 2,4G PDR ORALE 90",357559.52,4444,23717461098.420002,97.043319738899
3400922153193,"LATANOPROST VIATRIS 0,005% COLLYRE 3",357256.52,4445,23717818354.94,97.04478150407509
3400930208908,ENERZAIR BRZ 114/46/136MCG PDR CAPT 30,357239.53,4446,23718175594.47,97.04624319973422
3400926887100,TERBUTALINE VTS 5MG/2ML SOL INHAL 20,357162.72,4447,23718532757.19,97.04770458111446
3400939464916,PERINDOPRIL SDZ 8MG CPR 90,357004.95,4448,23718889762.14,97.0491653169566
3400930277362,TERIFLUNOMIDE TEVA 14 MG CPR 28,356603.47,4449,23719246365.61,97.05062441008701
3400930018804,EPLERENONE VTS 50MG CPR 90,356280.26,4450,23719602645.87,97.05208218075835
3400926891060,DILTIAZEM BGR LP 200MG GELULE 30,356241.54,4451,23719958887.41,97.05353979300138
3400928001825,METHYLPHENIDATE VIATRIS LP 54MG CPR 28,356042.72000000003,4452,23720314930.13,97.05499659174448
3400936618251,MIANSERINE SDZ 10MG CPR 30,355830.46,4453,23720670760.59,97.05645252199601
3400930072561,ROSUVASTATINE ARW 10MG CPR 30,355428.66000000003,4454,23721026189.25,97.05790680822646
